"Data Source","World Development Indicators",

"Last Updated Date","2016-10-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Botswana","BWA","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","40039986.7230623","43034286.5533747","46664083.1180285","50923605.8154424","55865424.2277984","60074197.0658701","70619651.2858581","85153023.6061899","101235230.450363","130859422.841524","171563462.676884","240915526.702302","313358801.739263","385962749.294668","419302713.158026","467880798.568898","572026397.222055","770054280.624819","997617536.577377","1248708871.46649","1242986249.65754","1163889183.78579","1119512186.9332","1146120622.67136","1281646465.22308","1547463702.23586","2381864166.9811","2887773870.4852","3505143348.92638","4068884769.06991","4455112559.39748","4655509300.44569","4238211767.19836","4795962411.45594","4787832578.21278","5116136607.53317","5058643678.42605","5077309901.85358","5217033317.76701","5465280228.63335","4991383257.85551","5851631446.73585","6928491162.79127","8881531306.75518","9983426335.22159","10750348037.2902","10992221189.8878","10405606001.8819","11223879787.9595","13597775656.4269","15263240433.2703","15956881843.7825","15613504496.8486","14732137087.9412","",
"Central African Republic","CAF","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","120380597.659563","125061968.887739","134925161.96276","145136969.036535","155399683.898433","167340052.856082","179098037.192271","198049578.090749","204548175.802563","204103738.46075","220738789.014176","264311142.135289","319658410.253841","371787017.860825","419593156.382647","495771293.645","577186270.328471","666973516.548586","784541456.538624","800159249.435891","804163319.658114","658220521.68936","679353962.184471","741083644.896619","894757867.663804","1106030468.46349","1312781439.44265","1335090816.47289","1349586961.30347","1371752707.11374","1398382285.84853","1362033442.80675","1162011569.74668","1137803563.0594","990565240.988492","1028193212.19096","977196408.750802","980949050.794537","937849806.991676","954724763.855699","961892343.964751","1003997919.31114","1203714247.15402","1359167290.41577","1448124663.75713","1599327602.83842","1789280940.30367","1965805232.42403","2069694551.84079","2159889539.86561","2228762490.99631","1453769612.04715","1506857102.28226","1590927839.24445","",
"Canada","CAN","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","43633316264.3338","44821982453.4306","47808371192.8617","52592250846.7832","58516689645.1336","62817239744.7602","69909940671.5266","77302304264.0566","84451424225.2042","94859978782.69","110826082622.745","135387396489.55","163517644183.182","185116796211.366","204070551509.279","214844637020.582","232835042790.533","255598987988.431","283092221687.682","305686632853.791","297684278458.029","307697818529.035","334055272432.786","356993188096.901","376712610467.788","427632455014.335","495571052062.231","538193180392.475","567390795303.001","583878018237.029","602897981162.319","605379228097.961","601456158889.552","606711699212.506","612540402281.391","633793720052.515","627690134573.259","648019151752.19","692982110880.853","710540905073.961","731421277621.334","799077412736.141","935275517231.995","1097433394379.42","1226031723473.79","1355740005634.94","1482861089136.08","1448857402400.65","1509931524824.26","1617372324131.81","1777497224953.59","1847934676479.39","1840035464211.34","1702894675430.91","",
"Central Europe and the Baltics","CEB","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","245904291020.893","268056933589.294","300566237140.802","346444549001.35","394286332952.028","418095927494.278","422995523330.636","427596482530.977","444385774127.445","451018837570.731","474910268166.293","556359015958.599","679241598174.172","820129713208.931","937003119061.38","1088305028746.79","1292614204588.93","1322624095624.39","1330249860651.65","1342579904554.16","1357116375307.85","1389180499563.48","1397863220992.27","1358411511962.23","",
"Switzerland","CHE","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","122076920888.868","113785038102.684","115692825967.405","116855964124.462","132317887413.784","167739072569.256","221660493720.14","234089935490.467","247778562002.618","255079036305.258","281099101262.03","282959625830.366","292733723083.693","319667790938.268","341898226512.581","340572938030.218","319698222643.115","308125605673.05","312474198993.741","296081888219.073","289431701661.388","334907328463.082","397657416057.388","457742806536.466","478226585068.431","473283831793.812","481943413502.253","543814759424.13","605342361037.177","627370616064.515","676471599260.435","712798238518.974","704202149631.528","697627335031.603","",
"Channel Islands","CHI","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6310777788.60498","6181740931.1618","6091305469.92452","6503284141.60544","7587639534.09441","8535539357.72342","9294673635.12266","10240936484.3354","","","","","","","","","",
"Chile","CHL","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","4851102335.7299","5312149290.11441","5595642787.26518","5629920494.81515","6532151480.93911","6825204057.91256","7134825196.48123","7553485970.36563","8218138801.30614","9993661975.51911","10984504472.3205","13285965645.4609","16610796983.5011","11690167046.7353","10373180128.1694","11511211877.9745","14340893287.0111","19228232563.0617","25027469173.5923","30054802590.3222","25269884930.4178","20919807309.3137","19063864414.6103","17084085646.847","17364655811.4869","19567537933.1407","23265275922.3263","27095345750.2018","29642336645.9799","33570937215.3951","41339557490.2094","46541181623.5105","51342316211.3449","62414843031.7183","72305270152.6528","79957235272.6184","79135903661.1512","74938692629.313","76111106953.9756","74501170184.0989","71991702452.0432","73077274669.2586","84486151236.0896","102093423073.743","119839779391.386","143918867989.17","168719565570.285","168792655165.197","183808124738.226","212408671445.453","249696120575.283","268372845938.528","266141775182.628","252439621751.547","",
"China","CHN","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","45316399283.0184","51844509189.9636","60663285017.995","71016184334.4323","78840341181.1143","74405408133.6011","72217783059.0854","84310569401.884","99043152222.175","104465333017.616","113251707979.05","138821332991.93","159976379585.182","184814828958.429","171159525149.963","181009818683.561","186026127588.654","201337778123.399","213253479737.357","221429668138.921","220655385495.901","227520310829.635","257561871049.91","299622346307.6","329183668314.346","348220823456.453","363570124145.847","356885966271.235","372264814532.862","405714239163.791","457818854563.881","491372797555.417","554484151021.622","647455231661.084","792713772651.735","923629249196.378","987621056405.494","1068366643985.18","1175785685665.07","1280618929635.15","1414814392675.76","1638265137832.68","1946571171758.52","2278235734194.17","2685206446006.86","3283519148608.82","4070859882135.68","4856999085520.07","5752320217228.01","6726270226612.8","7934720920857.84","9110333406906.05","10094262790465","10723960194025.7","",
"Cote d'Ivoire","CIV","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","620762614.476586","721613583.458525","885121618.841875","887462003.898258","1011605553.01986","1072952726.14341","1250499174.11241","1389035168.92015","1537676671.73851","1623469257.72124","1788480286.51657","2227242525.82166","2924349540.37596","3823422789.95394","4588233619.08273","5496993573.37906","7012995349.07519","8691557480.62521","9317824097.23183","9495038021.84841","8387623141.02658","6546703955.96865","6259070791.16935","6315631336.71968","7545232752.3121","8704999652.58829","10118374508.6917","9536262111.32417","9252562273.0807","9334245018.90101","9969482890.65784","9928779170.14544","9392716568.25206","9904300910.39447","10600482150.6036","11559317942.3146","11863341620.8595","11712405498.4141","10611344473.4136","9982449219.99398","9729039719.62849","10859088587.0631","13816621702.2255","16996568791.4101","17484566415.1737","18496184728.3303","20988775094.6181","23284293766.8847","24421385197.9933","23624191739.5116","26619595870.8774","29421758372.1499","32196449699.347","32052633541.129","",
"Cameroon","CMR","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","695972746.420492","831603336.56716","1003768440.63536","1079259871.80414","1166400368.99648","1292745663.03819","1486513656.88712","2008417675.17872","2613917647.84895","2630646413.93583","2715907548.69776","4233901741.69783","5241546269.7679","5432190835.49885","7463737001.43831","7816057328.72168","7393805581.16741","7638116405.33069","8089885563.27081","9640222452.17631","11129967592.9027","12471323168.2433","12236024204.7666","11128471585.2556","10766279332.096","11145408453.66","11429298547.385","10647415619.6014","10126671130.6026","9346042043.76728","9390074492.50996","9528712190.59371","9775079727.38562","9488575658.54166","9412195256.16836","9565010209.15785","11408286814.6246","14182253431.7097","16267496033.5935","17778893721.5096","18975315886.521","21420579841.4727","23373557298.3826","24114013136.9332","25458631434.1692","26537713464.4657","28630182576.6511","30762514687.5049","31121770921.313","",
"Congo, Rep.","COG","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","158326821.206268","161150656.866849","176083143.192826","192891328.430885","207878337.057637","226840198.434016","256651203.441596","277636545.268996","288176923.536204","317339780.070553","379962629.693696","491411980.171614","631360611.279581","770488106.703359","762703507.619195","733541235.411596","822173401.233768","1056930933.55003","1471072608.8688","1994651424.40079","2305277018.36269","2093825206.2993","2123882361.09666","2036069432.81979","2067620280.31657","2285500045.5639","2076243238.47178","2164497351.27079","2184433376.1285","2336440013.2143","2642413875.07365","2041445386.21895","1789420327.54508","1175141324.44628","1301256536.08506","1690781316.4447","1705750316.92747","1496547022.09418","1766723650.27539","2027233732.34965","2225187610.46916","2363432938.90589","2689115177.92745","3449714789.21911","4416133683.22491","5241184796.38579","7177055316.89534","7806219629.53059","9071294888.84321","9315549894.72729","10773535064.0035","11527753410.1895","12255610235.298","11723287039.8834","",
"Colombia","COL","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","4796520584.92664","4997724027.88509","5564005236.90961","5778461152.3888","6074082994.85373","5939879695.02287","6209737298.92282","6590076048.57772","7067865830.19841","7787094948.06453","8830332823.07422","10561094417.6992","12830415843.7139","14244035880.6059","15346010569.0637","17370777828.4473","21866900237.4846","27827722059.1684","33718652320.6217","37045091133.3064","37267769097.2031","36675603326.2095","37505663099.684","36331002858.2111","37573384907.6177","38987681144.6692","41568692426.9831","40955099534.3179","41685437781.735","41546297924.405","45482843493.9237","50283650481.2199","64103903011.0541","80154437290.8073","94041933857.2717","100252624875.208","98354053120.6866","90799993717.6051","93539833747.3766","94087781008.4549","97016080357.1012","98469985362.9066","110143195398.417","126537127679.398","150476696774.495","180459214718.778","209434268298.451","231041671087.982","254321063270.132","286989836683.363","335021628254.598","367559340479.949","380864368015.948","344093169614.018","",
"Comoros","COM","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","126216500.908727","114595961.365556","110894727.611429","112711170.169527","131212466.360053","169633406.738734","214759864.862504","216758617.757933","234124622.820803","234604020.422025","280845642.237007","284221366.568861","234544999.167074","234464568.034588","222636768.295295","231771224.081579","218896870.549202","216724584.300234","229232083.619863","225321010.104355","224226283.420944","265603797.733557","327555343.197211","386070788.148105","411646021.481914","433066150.262634","476985492.533869","517898080.29446","532349036.608959","550975284.784915","565557800.004979","595295648.337509","605445680.730811","","",
"Cabo Verde","CPV","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","148707783.509314","140218604.759257","137316134.189904","140582014.74473","161763166.605478","207625521.829179","272453274.036766","296816566.245512","303441526.158413","314415036.81857","371459881.555405","435906136.093022","490005741.709723","542989128.627866","532058333.608778","547448465.282839","547204824.762573","576475742.763707","601942765.261182","586845302.858254","576410757.154669","683635767.551694","868858237.740604","1001825604.22381","1078061577.44072","1338202130.39496","1587097765.06859","1693361155.3952","1672997263.16437","1750808034.59864","1738557486.39579","1789642652.18149","1771908475.00398","1711683121.96567","",
"Costa Rica","CRI","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","514437724.539031","521310750.789171","529982841.223768","590994152.574077","647058497.532427","690457649.611849","770758952.433758","848070820.974739","958391568.499317","1076558523.49552","1230661130.32201","1511753728.23892","1801369304.69022","2030441336.61923","2246123788.37641","2748396821.85481","3346298617.89051","4049768048.52467","4648950191.51918","3485257976.03139","2563615855.42377","2645527224.32205","3410398127.83778","4272654996.53468","5087375555.80124","5945524849.31086","6448559824.22605","6685859558.30888","7188643216.41522","7394846582.46807","8416110303.60677","9216284328.59402","10327509350.2622","11296272409.4672","11768698828.734","12486377408.4575","13124085842.198","13352946414.7635","14556598862.8181","15514035297.935","16142199313.989","17316558341.5608","19141094765.0714","20761528018.5702","22894065154.1656","24624146609.8595","27787366592.1038","28264987416.3366","32261790275.7786","36725167672.0098","42523647911.5075","46372038233.5852","48140346537.6729","49078288317.8159","",
"Caribbean small states","CSS","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","3048485976.00219","3233052826.35209","3514172791.78285","3759832168.34073","4540732252.0213","5097031284.21367","6068293007.40515","7739438710.87427","8348295583.96211","9152621905.73889","10196286508.7485","11098455472.889","12265967934.2841","14074168857.4617","15320998458.1261","14642153664.2441","14391126978.9852","14422355133.8886","14301954976.9568","14944981097.4943","16271300946.182","16841209690.3041","17251541006.3735","17297024359.4119","17574020736.8663","18052145620.4631","18604200228.2426","20165971397.651","22165897186.6484","22935006446.3197","24451711037.4976","26971123652.0109","29530670469.9953","30585823693.47","32300458274.1209","35562138817.0569","39864456733.7347","43808592484.2884","48983428234.83","53740339090.5574","59519188575.794","57559389959.1906","57794217913.8145","57022361850.0154","60805198036.3771","65142344027.9494","66642193209.4212","66803015442.0933","",
"Cuba","CUB","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","7654613558.33402","9546591331.63782","11569961878.5938","14193195507.8348","14800868298.3318","15455678244.481","17363293594.7664","19512179211.8703","21119503005.8079","24056038983.0258","23252510398.2005","21755920011.5169","23126381385.5151","23321073471.2509","24322203648.0637","25567709426.7668","28873675434.0413","28868148228.4594","28121282754.4311","24972034765.0714","22815768053.0155","20229921253.6292","23243844311.2478","27761361254.0889","29620673426.2499","27490033535.1935","24684509722.5668","26571214524.5419","29129157677.4383","30765295515.622","31589922672.5129","34760877312.8973","39239988295.8531","44604040876.5414","50981438805.5821","56233414131.4748","61343259463.9944","61970812662.0555","63019433554.6089","66619800123.4492","","","","","",
"Curacao","CUW","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","763126709.256654","908090012.095723","1214333206.61532","1737653117.72776","2106758660.43724","2363386228.33091","2227452784.05273","2333689313.10985","2427090026.84144","2788391971.93223","3570314026.77026","4529738209.18923","4977076488.3877","5516689300.50757","5756383123.80589","6866268002.42387","7008369280.92974","7606933835.98288","8210315481.3413","9117109527.9214","9546171752.39558","10409103145.3068","9749506467.06574","9763389928.71571","9846620526.20142","10179153495.9281","11911277307.4423","14579072790.1714","17413495211.762","19329916073.5938","21823694957.2355","24642796607.411","25896346219.19","25635251049.1819","26563549749.2305","24880143354.5968","23517366365.3213","22596644668.0041","21825493832.8706","",
"Czech Republic","CZE","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34327284305.9879","35850460445.444","42630787408.1049","52541985377.7126","61138221777.4806","62962727696.3357","62411260481.2365","62472998304.2697","64773319797.7338","64549068196.6217","67497499067.7818","82160921158.052","104098511082.54","126454335250.357","142560444587.766","162103381756.315","190070882947.037","194771150226.383","201169856911.741","203608917653.556","202526100037.332","201507313346.892","196670951978.186","190487862170.659","",
"Germany","DEU","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","283741000381.226","369482421011.923","458400843178.001","529771731464.243","559665506391.278","600257447717.633","693696401487.092","865022532384.717","1020112651779.64","984894090006.959","872679085266.017","784228456610.584","770152506382.555","765393321929.247","875003237582.025","1110071653052.23","1457344559624.07","1558346720819.44","1694758354915.94","1834163652421.79","2084852343106.95","2109438640787.79","2241982800302","2414413161478.12","2531792301541.17","2477509933353.32","2296905076927.17","2206999491219.52","2154663483622.21","2041095568815.3","1955614862403.06","2164886901171.95","2618466106372.05","2959403925028.03","3160529440839.76","3348290968232.04","3601764829828.02","3588451628670.96","3662524189694.67","3801607013049.31","3754154486121.67","3809927486909.57","3847033886622.6","3727755933375.26","",
"Djibouti","DJI","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","500658067.095557","489929429.463929","498393297.067834","509235301.465535","506470565.575282","505681365.268357","502645582.436154","527796782.998798","552449506.372944","570915727.48238","593383035.56541","675050000.268306","754012636.357798","803064736.904119","","","","","","","","","","","",
